title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,scraped_date,url
Prime Location House For sale In Model City 2 Faisalabad,PKR 1.99 Crore,19900000,3,4,5 Marla,1125.0,17688,House,True,28,super hot281VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,99,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/satiana_road_model_city_2_prime_location_house_for_sale_in_model_city_2_faisalabad-54408661-11572-1.html
5 Marla Double Story House Available For Sale,PKR 1.55 Crore,15500000,4,4,5 Marla,1125.0,13777,House,True,12,super hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/fda_city_fda_city_-_block_f1_5_marla_double_story_house_available_for_sale-54390635-14171-1.html
10 Marla Investor Rate House For Sale,PKR 2.5 Crore,25000000,4,5,10 Marla,2250.0,11111,House,True,5,super hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_d_10_marla_investor_rate_house_for_sale-54435412-18976-1.html
Wapda City - Block B 10 Marla House Up For Sale,PKR 3.75 Crore,37500000,,,10 Marla,2250.0,16666,House,True,7,hot7VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_b_wapda_city_-_block_b_10_marla_house_up_for_sale-54304544-5067-1.html
1 Kanal Luxury House for Sale in Sitara Sapna City,PKR 16 Crore,160000000,7,6,1 Kanal,4500.0,35555,House,True,26,hot26Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_sitara_sapna_city_1_kanal_luxury_house_for_sale_in_sitara_sapna_city-54516608-1211-1.html
10 Marla Brand New House Is Available For Sale In Devine Enlave,PKR 5 Crore,50000000,5,6,10 Marla,2250.0,22222,House,False,14,hot14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/canal_road_divine_enclave_10_marla_brand_new_house_is_available_for_sale_in_devine_enlave-54401617-21698-1.html
Luxury Brand New House Available For Sale,PKR 1.75 Crore,17500000,3,4,3 Marla,675.0,25925,House,False,9,hot9VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_gulistan_colony_no_1_luxury_brand_new_house_available_for_sale-54313919-1073-1.html
4 Kanal Luxury House Available For Sale In Abdullah Garden Ayesha Block East Canal Road Faisalabad,PKR 45 Crore,450000000,6,6,4 Kanal,18000.0,25000,House,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_4_kanal_luxury_house_available_for_sale_in_abdullah_garden_ayesha_block_east_canal_road_faisalabad-54364788-4890-1.html
5 MARLA BRAND NEW HOUSE AVAILABLE FOR SALE,PKR 2.5 Crore,25000000,3,4,5 Marla,1125.0,22222,House,False,45,hot45Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_l_5_marla_brand_new_house_available_for_sale-54328464-5076-1.html
A Stunning Prime Location House Is Up For Grabs In Oasis Orchard Faisalabad,PKR 1.9 Crore,19000000,,,4 Marla,900.0,21111,House,False,6,hot6VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/samundari_road_oasis_orchard_a_stunning_prime_location_house_is_up_for_grabs_in_oasis_orchard_faisalabad-54390752-17896-1.html
5 Marla House For Sale Madina Town Near Canal Road,PKR 2.1 Crore,21000000,4,5,5 Marla,1125.0,18666,House,False,27,27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_madina_town_5_marla_house_for_sale_madina_town_near_canal_road-54094739-533-1.html
1 Kanal House For Sale in Lawyer Housing Society Canal Expressway Faisalabad,PKR 7 Crore,70000000,4,4,1 Kanal,4500.0,15555,House,True,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_lawyers_housing_society_1_kanal_house_for_sale_in_lawyer_housing_society_canal_expressway_faisalabad-53951880-11065-1.html
11 Marla Lavish Newly Built House Available For Sale.,PKR 7 Crore,70000000,6,7,11 Marla,2475.0,28282,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_eden_valley_11_marla_lavish_newly_built_house_available_for_sale-54236664-8917-1.html
19.5 Marla House For Sale Hot location In Paradise Valley,PKR 8.5 Crore,85000000,5,5,19.5 Marla,4387.5,19373,House,True,8,8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_paradise_valley_19_5_marla_house_for_sale_hot_location_in_paradise_valley-54281797-5016-1.html
7 Marla Brand New House For Sake In Eden Valley,PKR 4.1 Crore,41000000,4,5,8 Marla,1800.0,22777,House,False,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_eden_valley_7_marla_brand_new_house_for_sake_in_eden_valley-54525267-8917-1.html
Khayaban Green 10 Marla East Open Double Story House For Sale ideal Location,PKR 2.6 Crore,26000000,4,4,10 Marla,2250.0,11555,House,False,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/satiana_road_khayaban-e-green_khayaban_green_10_marla_east_open_double_story_house_for_sale_ideal_location-54529147-11518-1.html
Spacious House Is Available In Abdullah Gardens For sale,PKR 3.4 Crore,34000000,4,5,6 Marla,1350.0,25185,House,False,16,16VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_spacious_house_is_available_in_abdullah_gardens_for_sale-54531435-4890-1.html
ghalib city 2.7marly house usefdavailable f for sale,PKR 1.3 Crore,13000000,3,4,3.1 Marla,697.5,18637,House,False,7,7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_ghalib_city_ghalib_city_2_7marly_house_usefdavailable_f_for_sale-54536497-10165-1.html
A 10 Marla House Located In Wapda City Is Available For Sale.,PKR 3.65 Crore,36500000,,,10 Marla,2250.0,16222,House,True,22,super hot22VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,98,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_wapda_city_a_10_marla_house_located_in_wapda_city_is_available_for_sale-54428141-501-1.html
10 Marla Luxury House For Sale In M Block,PKR 4.75 Crore,47500000,4,5,10 Marla,2250.0,21111,House,True,29,hot29VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_wapda_city_10_marla_luxury_house_for_sale_in_m_block-54373390-501-1.html
Get An Attractive House In Faisalabad Under Rs. 39000000,PKR 3.9 Crore,39000000,5,7,10 Marla,2250.0,17333,House,True,19,hot19VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_b_get_an_attractive_house_in_faisalabad_under_rs_39000000-54447223-5067-1.html
Wapda City - Block B House Sized 10 Marla Is Available,PKR 3.97 Crore,39700000,5,7,10 Marla,2250.0,17644,House,True,26,hot26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_b_wapda_city_-_block_b_house_sized_10_marla_is_available-54447227-5067-1.html
Get An Attractive House In Faisalabad Under Rs. 39000000,PKR 3.9 Crore,39000000,5,7,10 Marla,2250.0,17333,House,True,19,hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_b_get_an_attractive_house_in_faisalabad_under_rs_39000000-54438724-5067-1.html
"10 Marla Beautiful Used House Available For Sale In Abdullah Gardens , Price Is Almost Final Please Don'T Bargain",PKR 4.95 Crore,49500000,4,6,10 Marla,2250.0,22000,House,True,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_10_marla_beautiful_used_house_available_for_sale_in_abdullah_gardens_price_is_almost_final_please_don_t_bargain-54393663-4890-1.html
Wapda City - Block B House Sized 10 Marla Is Available,PKR 3.97 Crore,39700000,5,7,10 Marla,2250.0,17644,House,True,26,hot26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_b_wapda_city_-_block_b_house_sized_10_marla_is_available-54459696-5067-1.html
Luxury 4 Marla Brand New House For Sale,PKR 1.58 Crore,15800000,3,3,4 Marla,900.0,17555,House,True,16,hot16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/lower_canal_road_green_orchard_luxury_4_marla_brand_new_house_for_sale-54333361-15298-1.html
Luxurious 4 Kanal Modern State Of The Art Bungalow For Sale In Abdullah Garden Faisalabad,PKR 45 Crore,450000000,6,7,4 Kanal,18000.0,25000,House,True,10,hot101Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,85,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_luxurious_4_kanal_modern_state_of_the_art_bungalow_for_sale_in_abdullah_garden_faisalabad-52047039-4890-1.html
1 Kanal Luxury House For Sale In Judicial Housing Society Faisalabad,PKR 5.5 Crore,55000000,4,5,1 Kanal,4500.0,12222,House,True,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_judicial_employees_coop_housing_society_1_kanal_luxury_house_for_sale_in_judicial_housing_society_faisalabad-53886789-4969-1.html
Brand New Corner Furnished 13.5 Marla House For Sale in Wadie Sitara Faisalabad,PKR 8 Crore,80000000,4,5,13 Marla,2925.0,27350,House,True,32,hot321Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,85,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_canal_road_brand_new_corner_furnished_13_5_marla_house_for_sale_in_wadie_sitara_faisalabad-53874404-1140-1.html
4 Bed House 5 Marla Luxury House,PKR 2.7 Crore,27000000,2,5,5 Marla,1125.0,24000,House,True,40,hot40Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_eden_valley_4_bed_house_5_marla_luxury_house-53689373-8917-1.html
In Green Valley House Sized 7 Marla For Sale,PKR 3.7 Crore,37000000,,,7 Marla,1575.0,23492,House,False,8,hot8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/samundari_road_green_valley_in_green_valley_house_sized_7_marla_for_sale-54390751-11199-1.html
Affordable Prime Location House For Sale In Oasis Orchard,PKR 2 Crore,20000000,,,4 Marla,900.0,22222,House,False,24,hot24VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/samundari_road_oasis_orchard_affordable_prime_location_house_for_sale_in_oasis_orchard-54506480-17896-1.html
10 Marla Home In Citi Housing Samundri Road,PKR 3.5 Crore,35000000,5,5,10 Marla,2250.0,15555,House,False,27,hot27VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_10_marla_home_in_citi_housing_samundri_road-54460820-11230-1.html
Book A Prime Location 7 Marla House In Green Valley,PKR 3.65 Crore,36500000,4,3,7 Marla,1575.0,23174,House,False,17,hot17VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/samundari_road_green_valley_book_a_prime_location_7_marla_house_in_green_valley-54438569-11199-1.html
Buy A Prime Location 4 Marla House For Sale In Oasis Orchard,PKR 1.9 Crore,19000000,,,4 Marla,900.0,21111,House,False,5,hot5VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/samundari_road_oasis_orchard_buy_a_prime_location_4_marla_house_for_sale_in_oasis_orchard-54438573-17896-1.html
al noor Garden 3 marly brand new house available for sale,PKR 1.35 Crore,13500000,3,4,3 Marla,675.0,20000,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_al_noor_garden_al_noor_garden_3_marly_brand_new_house_available_for_sale-54536475-8916-1.html
gullbergh velly lower canal 2.5 marly brand new house available for sale,PKR 95 Lakh,9500000,3,4,2.9 Marla,652.5,14559,House,False,7,7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_gulberg_valley_gullbergh_velly_lower_canal_2_5_marly_brand_new_house_available_for_sale-54536465-10823-1.html
5 Marla Double Storey House,PKR 1.9 Crore,19000000,,,5 Marla,1125.0,16888,House,False,35,35Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/jaranwala_road_sitara_park_city_5_marla_double_storey_house-54323661-12464-1.html
4 Marla Brand New House For Sale Green Orchard,PKR 1.65 Crore,16500000,4,4,4 Marla,900.0,18333,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/lower_canal_road_green_orchard_4_marla_brand_new_house_for_sale_green_orchard-54370309-15298-1.html
10 Marla House For Sale Madina Town Canal Road,PKR 3.5 Crore,35000000,5,5,10 Marla,2250.0,15555,House,False,14,14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_madina_town_10_marla_house_for_sale_madina_town_canal_road-54271372-533-1.html
Prime Location Madina Town House Sized 5 Marla Is Available,PKR 1.65 Crore,16500000,,,5 Marla,1125.0,14666,House,False,6,6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_madina_town_prime_location_madina_town_house_sized_5_marla_is_available-54432768-533-1.html
"Ideal 1 Kanal House For Sale at Kohinoor City, jaranwala Road Faisalabad Punjab",PKR 15 Crore,150000000,6,7,1 Kanal,4500.0,33333,House,True,4,4Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_kohinoor_city_ideal_1_kanal_house_for_sale_at_kohinoor_city_jaranwala_road_faisalabad_punjab-54528738-1360-1.html
5 Marla Double Story House 85 Feet Road,PKR 1.8 Crore,18000000,,,5 Marla,1125.0,16000,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/jaranwala_road_sitara_park_city_5_marla_double_story_house_85_feet_road-54467862-12464-1.html
7 Marla Brand New House Eden Valley,PKR 4 Crore,40000000,4,5,7 Marla,1575.0,25396,House,True,18,hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_eden_valley_7_marla_brand_new_house_eden_valley-53934858-8917-1.html
7 Marla Brand New House,PKR 4.1 Crore,41000000,5,6,7 Marla,1575.0,26031,House,True,40,hot40Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_eden_valley_7_marla_brand_new_house-53938787-8917-1.html
5 Marla Eden Valley Brand New House,PKR 2.65 Crore,26500000,3,4,5 Marla,1125.0,23555,House,True,19,hot19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_eden_valley_brand_new_house-53938992-8917-1.html
7 Marla Brand New House Divine Enclave,PKR 4 Crore,40000000,4,5,7 Marla,1575.0,25396,House,True,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_canal_road_7_marla_brand_new_house_divine_enclave-53993481-1140-1.html
7. MARLA HOUSE Double Storey Registry,PKR 3.5 Crore,35000000,4,5,7 Marla,1575.0,22222,House,True,30,hot30Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/canal_road_model_city_1_7_marla_house_double_storey_registry-54150958-8590-1.html
7 Marla Brand new House Model city 1 For Sale,PKR 3.5 Crore,35000000,4,5,7 Marla,1575.0,22222,House,True,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/canal_road_model_city_1_7_marla_brand_new_house_model_city_1_for_sale-54306077-8590-1.html
6 Marla 5 Bed House For Sale In Eden Valley,PKR 3.6 Crore,36000000,3,6,6 Marla,1350.0,26666,House,True,39,hot39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,2026-07-29,https://www.zameen.com/Property/faisalabad_eden_valley_6_marla_5_bed_house_for_sale_in_eden_valley-54318366-8917-1.html
