title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
3.6 Marla House Available For Sale Ismaiel City Daewoo Road All Facilities Available,PKR 1.6 Crore,16000000,3,3,3.6 Marla,810.0,19753,House,False,13,13VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_ismail_city_3_6_marla_house_available_for_sale_ismaiel_city_daewoo_road_all_facilities_available-54470904-11200-1.html
Get In Touch Now To Buy A 5 Marla House In Faisalabad,PKR 1.6 Crore,16000000,,,5 Marla,1125.0,14222,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/citi_housing_citi_housing_samundri_road_get_in_touch_now_to_buy_a_5_marla_house_in_faisalabad-54498540-11230-1.html
10 Marla Used House For Sale In Wapda City,PKR 3.65 Crore,36500000,5,6,10 Marla,2250.0,16222,House,True,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_k_10_marla_used_house_for_sale_in_wapda_city-54447214-5075-1.html
7 Marla Corner House For Sale,PKR 2.7 Crore,27000000,4,4,7 Marla,1575.0,17142,House,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_al_noor_garden_7_marla_corner_house_for_sale-54250601-8916-1.html
New House For Sale,PKR 2.75 Crore,27500000,5,6,7 Marla,1575.0,17460,House,False,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_sargodha_road_new_house_for_sale-54437068-768-1.html
3 Marla House In TECH Town (TNT Colony) For sale At Good Location,PKR 85 Lakh,8500000,3,3,3 Marla,675.0,12592,House,False,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/satiana_road_tech_town_tnt_colony_3_marla_house_in_tech_town_tnt_colony_for_sale_at_good_location-54238801-419-1.html
Double Storey House Is Available For Sale,PKR 1.8 Crore,18000000,3,3,5 Marla,1125.0,16000,House,False,,hotVerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_al_najaf_colony_double_storey_house_is_available_for_sale-54323392-4902-1.html
Single Storey House For Sale,PKR 95 Lakh,9500000,2,2,3 Marla,675.0,14074,House,False,,hotVerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_al_najaf_colony_single_storey_house_for_sale-54352843-4902-1.html
1 kanal House Available For Sale officer colony no 2,PKR 5 Crore,50000000,5,6,1 Kanal,4500.0,11111,House,False,,hotShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,82,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_officers_colony_2_1_kanal_house_available_for_sale_officer_colony_no_2-54502353-15304-1.html
Full Furnished House in Eden Valley Available For Sale 208 chak Road FSD,PKR 6.1 Crore,61000000,5,6,8 Marla,1800.0,33888,House,False,22,hot22Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_eden_valley_full_furnished_house_in_eden_valley_available_for_sale_208_chak_road_fsd-54365019-8917-1.html
Brand New House C Block For Sale,PKR 3.2 Crore,32000000,5,6,10 Marla,2250.0,14222,House,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_c_brand_new_house_c_block_for_sale-54232380-14611-1.html
Centrally Located House In Citi Housing Sargodha Road - Block C Is Available For sale,PKR 1.95 Crore,19500000,,,5 Marla,1125.0,17333,House,False,17,hot17VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_c_centrally_located_house_in_citi_housing_sargodha_road_-_block_c_is_available_for_sale-54500333-14611-1.html
Marla beautiful house in Eden executive,PKR 1.25 Crore,12500000,3,3,2.5 Marla,562.5,22222,House,False,14,hot14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/eden_gardens_eden_executive_marla_beautiful_house_in_eden_executive-54495639-10765-1.html
7 Marla Double Storey House For Sale,PKR 2.82 Crore,28200000,6,6,7 Marla,1575.0,17904,House,False,18,hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_sargodha_road_7_marla_double_storey_house_for_sale-54495010-768-1.html
A Stunning House Is Up For Grabs In Wapda City Wapda City,PKR 2 Crore,20000000,,,5 Marla,1125.0,17777,House,False,9,hot9VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_wapda_city_a_stunning_house_is_up_for_grabs_in_wapda_city_wapda_city-54477551-501-1.html
Stunning 10 Marla House In Wapda City Available,PKR 3.5 Crore,35000000,,,10 Marla,2250.0,15555,House,False,5,hot5VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_wapda_city_stunning_10_marla_house_in_wapda_city_available-54492611-501-1.html
"Ideal 5 Marla House Available In Eden Valley - Block C, Faisalabad For Sale",PKR 2.35 Crore,23500000,3,4,5 Marla,1125.0,20888,House,False,26,hot26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/eden_valley_eden_valley_-_block_c_ideal_5_marla_house_available_in_eden_valley_-_block_c_faisalabad_for_sale-54498504-19078-1.html
Prime Location In Four Season Housing 5 Marla House For sale,PKR 2.77 Crore,27700000,,,5 Marla,1125.0,24622,House,False,9,hot9VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_four_season_housing_prime_location_in_four_season_housing_5_marla_house_for_sale-54206652-4945-1.html
House For Sale In Wapda City,PKR 2 Crore,20000000,,,5 Marla,1125.0,17777,House,False,6,hot6VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_wapda_city_house_for_sale_in_wapda_city-54492610-501-1.html
Buy A House Of 20 Marla In Wapda City,PKR 11 Crore,110000000,,,1 Kanal,4500.0,24444,House,False,6,hot6VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_wapda_city_buy_a_house_of_20_marla_in_wapda_city-54477558-501-1.html
Good Location House For Sale In City Villas,PKR 1.72 Crore,17200000,4,5,5 Marla,1125.0,15288,House,False,,hotVerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/samundari_road_city_villas_housing_scheme_good_location_house_for_sale_in_city_villas-54352786-11567-1.html
4 Marla House For Sale In Model City Faisalabad,PKR 1.85 Crore,18500000,,,4 Marla,900.0,20555,House,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/eden_gardens_eden_executive_4_marla_house_for_sale_in_model_city_faisalabad-54342287-10765-1.html
11.25 Marla House Available In Khayaban Garden,PKR 4.75 Crore,47500000,,5,11 Marla,2475.0,19191,House,False,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_khayaban_gardens_11_25_marla_house_available_in_khayaban_garden-54401394-4981-1.html
7.5 Marla Brand New House Available For Sale In Divine Enclave Canal Road,PKR 4.25 Crore,42500000,5,6,7.5 Marla,1687.5,25185,House,False,21,21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/canal_road_divine_enclave_7_5_marla_brand_new_house_available_for_sale_in_divine_enclave_canal_road-53924887-21698-1.html
5.5 Marla Used Neat And Clean House Available For Sale On Very Reasonable Price,PKR 1.65 Crore,16500000,3,4,5.5 Marla,1237.5,13333,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/model_city_1_model_city_1_-_block_f_5_5_marla_used_neat_and_clean_house_available_for_sale_on_very_reasonable_price-53914746-21119-1.html
7.5 Marla East Open House Available For Sale,PKR 4.5 Crore,45000000,5,7,7.5 Marla,1687.5,26666,House,False,34,341VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/canal_road_divine_enclave_7_5_marla_east_open_house_available_for_sale-53313382-21698-1.html
7 Marla beautiful house available for sale In Divine enclave,PKR 4.25 Crore,42500000,4,6,7 Marla,1575.0,26984,House,False,39,39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/canal_road_divine_enclave_7_marla_beautiful_house_available_for_sale_in_divine_enclave-54025667-21698-1.html
10 Marla Beautiful Designer House Available For Sale In Eden Exective J Block Canal Road Faiaslabad,PKR 5.9 Crore,59000000,5,6,10 Marla,2250.0,26222,House,False,26,26Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/eden_gardens_eden_executive_10_marla_beautiful_designer_house_available_for_sale_in_eden_exective_j_block_canal_road_faiaslabad-54048923-10765-1.html
10 Marla House Available For Sale On 50 Feet Wide Road Techtown Satiana Road Faisalabad,PKR 3.15 Crore,31500000,4,5,10 Marla,2250.0,14000,House,False,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/satiana_road_tech_town_tnt_colony_10_marla_house_available_for_sale_on_50_feet_wide_road_techtown_satiana_road_faisalabad-54266049-419-1.html
8.67 Marla East Open Beautiful Modern New Conditioned House Available For Sale In Divine Enclave Canal Road Faisalabad,PKR 4.9 Crore,49000000,5,6,8.7 Marla,1957.4999999999998,25031,House,False,32,32Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/canal_road_divine_enclave_8_67_marla_east_open_beautiful_modern_new_conditioned_house_available_for_sale_in_divine_enclave_canal_road_faisalabad-54273909-21698-1.html
5 Marla Beautiful House In Canal Villas,PKR 2.5 Crore,25000000,3,4,5 Marla,1125.0,22222,House,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_canal_road_5_marla_beautiful_house_in_canal_villas-54357817-1140-1.html
5 Marla Corner House In Khyaban 2 For Sale,PKR 2 Crore,20000000,4,5,5 Marla,1125.0,17777,House,False,8,hot8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_madina_town_5_marla_corner_house_in_khyaban_2_for_sale-54419019-533-1.html
16 Marla Beautiful House In New Garden Block,PKR 7 Crore,70000000,5,6,16 Marla,3600.0,19444,House,False,14,hot14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/saeed_colony_saeed_colony_-_new_garden_block_16_marla_beautiful_house_in_new_garden_block-54419069-11202-1.html
20 Marla House for sale in People's colony,PKR 11 Crore,110000000,6,6,1 Kanal,4500.0,24444,House,False,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/peoples_colony_no_1_peoples_colony_-_block_d_20_marla_house_for_sale_in_people_s_colony-54419177-11505-1.html
4 Marla brand new house in Eden executive,PKR 1.95 Crore,19500000,3,4,4 Marla,900.0,21666,House,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/eden_gardens_eden_executive_4_marla_brand_new_house_in_eden_executive-54419155-10765-1.html
3.5 Marla Beautiful House In Galib City,PKR 1.35 Crore,13500000,3,4,3 Marla,675.0,20000,House,False,18,hot18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_ghalib_city_3_5_marla_beautiful_house_in_galib_city-54488423-10165-1.html
For Sale 7 Marla House Conner Brand New Double Hight Eden Orchard Sargodha,PKR 3.35 Crore,33500000,4,5,7 Marla,1575.0,21269,House,False,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_eden_orchard_for_sale_7_marla_house_conner_brand_new_double_hight_eden_orchard_sargodha-54444127-11162-1.html
1 Kanal Beautiful And Maintained House For Sale In University Town,PKR 6.6 Crore,66000000,6,6,1 Kanal,4500.0,14666,House,False,6,hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_university_town_1_kanal_beautiful_and_maintained_house_for_sale_in_university_town-54488770-5063-1.html
20 Marla House In Raza Garden,PKR 6 Crore,60000000,5,4,1 Kanal,4500.0,13333,House,False,20,hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_canal_road_20_marla_house_in_raza_garden-54271700-1140-1.html
5 Marla Brand New Luxurious House Available For Sale In Eden Orchard,PKR 2.4 Crore,24000000,3,4,5 Marla,1125.0,21333,House,False,27,hot27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_eden_orchard_5_marla_brand_new_luxurious_house_available_for_sale_in_eden_orchard-54391163-11162-1.html
House For Sale In Ismail Valley,PKR 3.1 Crore,31000000,,,8 Marla,1800.0,17222,House,False,24,hot24VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_ismail_valley_house_for_sale_in_ismail_valley-53970555-10709-1.html
5 MARLA ULTRA MODERN NEW HOUSE AVAILABLE FOR SALE,PKR 2.45 Crore,24500000,3,4,5 Marla,1125.0,21777,House,False,23,hot23Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_l_5_marla_ultra_modern_new_house_available_for_sale-54290807-5076-1.html
"10 MARLA BRAND NEW ULTRA MODERN, LUXURY HOUSE FOR SALE",PKR 4.5 Crore,45000000,4,5,10 Marla,2250.0,20000,House,False,15,hot15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_wapda_city_10_marla_brand_new_ultra_modern_luxury_house_for_sale-54297349-501-1.html
5 Marla House In Beautiful Location Of Citi Housing Sargodha Road In Faisalabad,PKR 1.55 Crore,15500000,,,5 Marla,1125.0,13777,House,False,10,hot10VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_5_marla_house_in_beautiful_location_of_citi_housing_sargodha_road_in_faisalabad-54207315-11229-1.html
House For Sale In Citi Housing Sargodha Road,PKR 10 Crore,100000000,,,1 Kanal,4500.0,22222,House,False,6,hot6VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_house_for_sale_in_citi_housing_sargodha_road-54275008-11229-1.html
10 Marla House For Sale,PKR 2.5 Crore,25000000,5,6,10 Marla,2250.0,11111,House,False,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_10_marla_house_for_sale-53754067-11229-1.html
1.5-Kanal House with Beautiful Garden Near Lassani pulli,PKR 7.5 Crore,75000000,4,5,1.5 Kanal,6750.0,11111,House,False,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_sargodha_road_1_5-kanal_house_with_beautiful_garden_near_lassani_pulli-54476649-768-1.html
16 Marla Beautiful Lavish House For Sale Near Kohinoor Commercial Area Faisalabad,PKR 8.5 Crore,85000000,6,5,16 Marla,3600.0,23611,House,True,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/faisalabad_kohinoor_city_16_marla_beautiful_lavish_house_for_sale_near_kohinoor_commercial_area_faisalabad-54070243-1360-1.html
Designer House For Sale,PKR 9.5 Crore,95000000,6,5,1 Kanal,4500.0,21111,House,False,8,8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Faisalabad,for_sale,2026-07-26,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_b_designer_house_for_sale-54508499-14610-1.html
